Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7,Test 8,Test 9,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20,Test 21,Test 22,Test 23,Test 24,Test 25,Test 26,Test 27,Test 28,Test 29,Test 30,Test 31,Test 32,Test 33,Test 34,Test 35,Test 36,Test 37,Test 38,Test 39,Test 40,Test 41,Test 42,Test 43,Test 44,Test 45,Test 46,Test 47,Test 48,Test 49,Test 50
85984.42497916665,125842.19566666667,128915.57083333343,89096.27804166666,100736.06179166667,108236.90966666673,92153.24635416672,92761.28822916669,108095.06875,86869.93566666669,139819.27291666664,105549.81366666663,98040.29599999996,112898.01041666672,77537.16666666667,88211.9416666667,111957.89241666667,98097.85066666667,78694.41666666667,113301.61079166667,138590.6702291667,117414.44166666667,161668.71272916664,85113.08154166664,94837.30429166654,140213.6041666666,97500.73541666666,79439.66666666666,97395.60541666664,89703.91666666657,97949.01566666664,135227.61250000002,123759.34129166669,125514.62100000004,95902.91041666667,105281.50933333336,102763.88666666667,125144.21954166668,102519.37741666671,104397.28716666672,130407.17466666664,110656.16666666645,106083.54404166668,79870.98200000002,133383.91666666642,87528.83033333336,121648.79524999998,102061.29250000001,95610.15966666662,96366.27991666662
82905.64491666669,103820.657,95859.50297916667,80229.21398666664,100736.06179166667,99308.14466666667,84219.78885416668,79246.33076000004,84941.89700499999,83040.12989,93455.51661000002,99948.57066666661,96925.49600000001,93749.38758166664,77537.16666666667,88211.9416666667,95565.17688166657,82417.88729500001,78694.41666666667,88703.91704166666,91357.3276299999,109319.15835,114121.07191666671,85113.08154166664,90301.44047916667,107113.20416666656,97500.73541666666,79439.66666666666,94538.4787733333,89703.91666666657,79310.23156249999,117022.91666666642,123759.34129166669,117839.95744666673,80050.82703000004,96947.09306499994,102763.88666666667,101947.15614666665,91755.14585333335,102220.21150000005,84748.52807333336,100268.15627000006,104785.16447916665,79870.98200000002,90427.43551000005,73007.16666666672,99669.15858666666,102061.29250000001,91906.7495,84645.68666666663
77199.8474166667,89242.8736666667,89742.46674666666,80229.21398666664,97556.56822000003,91750.77570666661,76211.94641666669,78606.5786041667,82939.15254166666,78804.78080000004,80881.15944000009,88153.39374999999,78808.20722916668,92700.08990666668,77537.16666666667,78294.29731999997,75497.67031249998,73546.04850000006,77647.83296000003,74767.07199999997,81903.27297666666,77098.59760416663,114121.07191666671,85113.08154166664,85177.58647916671,94370.43173999996,97500.73541666666,79439.66666666666,92859.82869166667,85163.08035416667,79310.23156249999,81012.26766916667,111830.7828466667,107893.83504166674,80050.82703000004,96947.09306499994,100313.05625000005,95500.34386666668,86363.00716666674,102220.21150000005,84054.60833333332,100268.15627000006,76513.18791,79870.98200000002,90427.43551000005,69871.85866666667,97856.86816666673,102061.29250000001,75861.66276666668,71280.15996000003
75873.82116666663,89242.8736666667,89742.46674666666,78180.49817500002,92219.28591333335,85633.31304166667,76211.94641666669,78606.5786041667,80895.38991749997,78804.78080000004,77600.91489999997,80146.64093999998,78808.20722916668,84395.83504166667,77537.16666666667,78128.84922916663,75497.67031249998,73546.04850000006,75634.6666666667,74718.99866666667,81157.72000000004,77098.59760416663,114121.07191666671,77560.79457999999,82785.34685416664,87350.31710416668,96076.88266666669,79016.753125,77834.1812916667,75059.01391666666,77016.90938,78694.83781,101008.78400000001,107893.83504166674,80050.82703000004,96751.05229166674,97747.57500000004,77790.16666666667,86363.00716666674,102220.21150000005,78254.3827266667,83623.03366666668,76513.18791,79870.98200000002,89260.77311999994,69871.85866666667,97856.86816666673,102061.29250000001,75861.66276666668,71280.15996000003
75369.10772916672,74323.43746666666,76269.676345,77446.48492000006,83209.30087999997,85633.31304166667,76211.94641666669,78106.88333333336,80295.03341666667,78573.46422916664,77600.91489999997,80146.64093999998,77915.46562666664,84395.83504166667,77537.16666666667,78128.84922916663,75497.67031249998,73546.04850000006,75634.6666666667,74718.99866666667,73603.44687500001,77098.59760416663,109055.17916666662,73182.9359166667,66665.8876,85824.73341666661,88998.8562291667,77012.69232,74523.83116666667,75059.01391666666,75535.9255416667,75052.88139999997,101008.78400000001,103001.18366666668,78777.57179166666,96751.05229166674,89983.96241666666,77790.16666666667,85371.18766666672,91137.56258666664,78254.3827266667,83623.03366666668,72940.98326500005,74941.0052916667,81308.13241666659,69871.85866666667,97856.86816666673,92083.83006999995,75861.66276666668,71280.15996000003
75286.61391666665,74323.43746666666,76269.676345,76728.87435,83209.30087999997,85633.31304166667,76211.94641666669,76930.74810416669,77560.23204166669,70765.98006666669,77600.91489999997,74931.05904166665,76963.78699000001,84395.83504166667,76815.1479791667,71297.08682000003,72654.41566666665,73546.04850000006,75634.6666666667,73644.62591666666,73603.44687500001,77098.59760416663,107413.27356000009,73182.9359166667,66665.8876,80842.52566666665,80070.22291666667,77012.69232,74523.83116666667,71095.05425666674,73270.55482666666,72354.085,100899.61379166669,103001.18366666668,70594.5201666667,96751.05229166674,89983.96241666666,75288.37016666667,85371.18766666672,91137.56258666664,78254.3827266667,77839.38686,72940.98326500005,71818.26830666664,80681.30579166664,69871.85866666667,96042.5724791667,91131.89359000005,75861.66276666668,71280.15996000003
74310.52372916669,74323.43746666666,74826.568,76680.36568166668,79511.9874166667,85633.31304166667,76211.94641666669,73470.9510341667,75113.90054166668,70765.98006666669,73858.74097916672,74384.07091666671,73398.88522916668,84395.83504166667,74788.20335416666,67398.41666666679,72654.41566666665,73546.04850000006,75634.6666666667,73644.62591666666,71978.95714666664,77098.59760416663,94131.10625000004,68982.56004166664,66665.8876,80659.89591666663,70151.18890666665,75810.71120000005,74523.83116666667,68754.35018666669,73270.55482666666,71960.14541666668,98283.15872916678,101539.84079166663,70594.5201666667,96751.05229166674,85228.66297916665,75288.37016666667,85371.18766666672,91137.56258666664,78254.3827266667,77839.38686,72940.98326500005,71818.26830666664,80681.30579166664,67499.7552083334,95320.21566666667,88599.48125500002,75861.66276666668,69673.0621666667
74310.52372916669,73052.6293866667,74826.568,76680.36568166668,79511.9874166667,84958.16747999997,70628.25778666663,73470.9510341667,75113.90054166668,70765.98006666669,73858.74097916672,74384.07091666671,72227.32061499996,84395.83504166667,69902.21141666666,67398.41666666679,72109.8083333333,73546.04850000006,75634.6666666667,70971.75304166669,71978.95714666664,77098.59760416663,81079.14166666665,68982.56004166664,66665.8876,78454.25429166673,70151.18890666665,73619.19523916667,74509.50816666667,68754.35018666669,73270.55482666666,71960.14541666668,98283.15872916678,99814.31493333334,70594.5201666667,96751.05229166674,81210.81522916668,75288.37016666667,81852.02729166666,88147.93446666666,78254.3827266667,77839.38686,72940.98326500005,71818.26830666664,80681.30579166664,67499.7552083334,90374.81844666667,86201.92916666665,75861.66276666668,69673.0621666667
74310.52372916669,73052.6293866667,74051.28,76680.36568166668,79511.9874166667,84958.16747999997,70628.25778666663,72433.99116666663,75113.90054166668,70765.98006666669,73858.74097916672,72042.90894416667,72227.32061499996,79256.35410416668,69902.21141666666,67398.41666666679,69364.43354166667,73546.04850000006,75634.6666666667,70971.75304166669,71978.95714666664,77098.59760416663,81079.14166666665,68982.56004166664,66665.8876,72591.00916666667,70151.18890666665,73619.19523916667,74509.50816666667,68754.35018666669,73270.55482666666,71960.14541666668,95529.28750750003,99814.31493333334,70594.5201666667,96751.05229166674,81210.81522916668,75288.37016666667,81852.02729166666,78514.04779166666,78254.3827266667,77839.38686,72940.98326500005,69251.63329166666,77688.08794666665,67499.7552083334,90374.81844666667,85689.50416666668,74056.61166666666,69673.0621666667
72267.45891666667,68651.33426666667,74051.28,70972.94180000002,79223.3736666667,84958.16747999997,70628.25778666663,72433.99116666663,75113.90054166668,70480.28916666663,73858.74097916672,72042.90894416667,72227.32061499996,77030.8608133333,69902.21141666666,67398.41666666679,69364.43354166667,71907.33711000001,73788.64941666668,70971.75304166669,71934.43834666665,77098.59760416663,81079.14166666665,68982.56004166664,66665.8876,72591.00916666667,70151.18890666665,73561.87154166665,74509.50816666667,68754.35018666669,69247.91597916665,71960.14541666668,95529.28750750003,99814.31493333334,70594.5201666667,96751.05229166674,77477.1790416667,74979.0572066667,81852.02729166666,78514.04779166666,77507.99991666665,77839.38686,70853.29345000003,69251.63329166666,77688.08794666665,67499.7552083334,90374.81844666667,85689.50416666668,73674.0035066667,69673.0621666667
