Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7,Test 8,Test 9,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20,Test 21,Test 22,Test 23,Test 24,Test 25,Test 26,Test 27,Test 28,Test 29,Test 30,Test 31,Test 32,Test 33,Test 34,Test 35,Test 36,Test 37,Test 38,Test 39,Test 40,Test 41,Test 42,Test 43,Test 44,Test 45,Test 46,Test 47,Test 48,Test 49,Test 50
85702.75185416665,96706.46666666667,126212.8769166667,137549.02708333344,87470.91666666657,120132.39162500002,84244.82812499999,127077.53958333336,99934.73329166668,96500.4224791667,108446.30297916658,117820.16066666663,87834.77520833327,92664.68629166666,100660.2035,113502.52281249997,137803.6226041667,132746.9375,113786.6365416667,105769.72966666664,140048.846875,131350.19199999998,89450.78533333333,96356.72560416667,101837.26225000004,88300.69604166667,96761.64966666668,116981.36800000005,82626.46116666663,122512.47260416664,146206.10091666668,101531.55016666668,86612.36366666664,84457.49925000011,101204.4166666665,121897.83750000001,125956.20779166663,126596.35441666668,113420.66666666645,125722.6666666664,90657.28700000007,119019.31250000003,104799.89531249995,122075.18066666667,147230.63333333342,88567.41666666658,125100.4484375,96784.25570833334,78136.55491666663,95994.16666666653
85702.75185416665,96706.46666666667,126212.8769166667,100093.39866666668,68869.91666666676,70377.91103916668,84244.82812499999,126737.71458333332,77698.4934166667,96500.4224791667,84507.04154166668,76160.16666666669,79449.06890916661,79222.79704166666,92078.10014166667,113502.52281249997,90350.79970833332,102197.46666666667,113134.49829166672,96425.83829166665,117383.7050066667,115151.8739166667,83614.40329166666,95624.38729166664,101837.26225000004,81894.44654166674,78877.91666666667,116981.36800000005,75156.79948166668,93574.44619749999,117095.47316000002,101531.55016666668,81920.67616666669,72734.0734166667,101204.4166666665,121897.83750000001,111880.3052916667,96165.3542291667,95454.54891666665,84236.24066666671,76648.39722666671,109148.99750000001,100438.9908541667,81897.80399999999,112030.02887666674,88567.41666666658,113675.753125,96784.25570833334,78136.55491666663,95994.16666666653
77297.51028000007,88384.59288000004,109791.00984416662,81982.44567166666,68869.91666666676,70377.91103916668,79930.18908333337,117990.43750000001,77698.4934166667,85112.7201666667,83954.8166666667,76061.18918666661,79449.06890916661,75536.09891666663,92078.10014166667,85582.16399499997,82244.93479250003,80395.61666666667,87775.80191666668,81688.1167566666,113761.3822916667,110581.78917333331,68862.49013,93486.24129166672,76089.96281166669,80360.67060499996,76660.40147916667,116981.36800000005,75156.79948166668,93574.44619749999,117095.47316000002,81879.26050999993,78192.2956666667,68514.16666666677,64642.47700000002,97192.14591666668,111880.3052916667,89563.72435416673,81361.904,78336.28279166664,76454.87866666666,84465.18829166667,81230.25116666664,81897.80399999999,103542.49081166669,88567.41666666658,113675.753125,93133.53764000001,78136.55491666663,87854.67206416669
77297.51028000007,77342.35773999999,107940.86770833338,81982.44567166666,67486.79322500002,70377.91103916668,78716.30192,117558.1262916667,77698.4934166667,83070.23588000008,81098.05766666666,76061.18918666661,76209.40054166665,75536.09891666663,82460.77289999998,71165.26058333332,82244.93479250003,72204.33480666668,87775.80191666668,77603.79029166668,113494.02404166663,107136.67441666663,68862.49013,84851.1755416667,75826.21078666668,78683.7561933333,76660.40147916667,113989.11890666668,73627.71096000004,93574.44619749999,117095.47316000002,81879.26050999993,74408.23449166665,68191.38985416669,64642.47700000002,97192.14591666668,111880.3052916667,88808.37660416665,81273.20335416663,78336.28279166664,75721.8489166667,83489.0226666667,79200.37441666666,81897.80399999999,89023.44850666664,88567.41666666658,113675.753125,77388.34594666667,75112.22570666665,67826.81411916667
77297.51028000007,77015.57522666665,102794.08750000004,76858.82041666671,67486.79322500002,69920.81194666667,78716.30192,111203.66922999994,76239.92819500009,83070.23588000008,81098.05766666666,73431.2463541667,76209.40054166665,75536.09891666663,74733.40215916662,71165.26058333332,76893.16666666667,72204.33480666668,78258.9216,74202.45804166667,112692.13579166669,106138.15241666666,68862.49013,83599.6457866666,72981.72191666668,70394.94098166663,74789.96704166666,111497.79897916669,70901.17916666668,93574.44619749999,117095.47316000002,81879.26050999993,71004.96504166668,68191.38985416669,64642.47700000002,93234.29985500002,111633.61556666663,83271.97599999998,80197.136,77140.93829166667,75721.8489166667,81146.66379166668,75143.06829999994,81897.80399999999,88635.46532000002,88567.41666666658,93988.7604166667,75396.23954500002,75112.22570666665,67826.81411916667
77297.51028000007,75236.14715,102794.08750000004,76038.78229166665,67086.16666666679,69920.81194666667,74082.87559333335,109834.51395999998,76239.92819500009,83070.23588000008,78992.77196,73431.2463541667,76209.40054166665,75514.93166666667,74505.15185833332,71165.26058333332,76893.16666666667,72204.33480666668,78258.9216,74166.09707999998,108908.46391666669,100550.29929166667,68862.49013,81220.93854166665,71363.1214166667,70394.94098166663,74789.96704166666,104992.9166666665,70901.17916666668,85119.19804166665,117095.47316000002,78923.95204999995,71004.96504166668,68191.38985416669,64642.47700000002,91706.57404666666,111257.16910416665,79551.22847916668,77219.35041666673,77140.93829166667,75184.83720000002,75956.5946666667,71973.71941666667,77657.32280000002,85253.80113666663,81209.43634999996,90091.83722666664,75396.23954500002,75112.22570666665,67826.81411916667
77297.51028000007,72151.7304266667,102794.08750000004,72364.02241666666,66135.1666666668,69920.81194666667,74082.87559333335,109395.9131666667,76239.92819500009,83070.23588000008,75615.23786,73431.2463541667,75515.33597916669,75514.93166666667,73486.1604166666,69195.41666666676,76893.16666666667,72204.33480666668,76499.63086500001,72389.26991666667,108908.46391666669,100550.29929166667,68862.49013,74619.86066666665,71363.1214166667,70394.94098166663,74789.96704166666,104992.9166666665,70901.17916666668,75855.76491666668,117095.47316000002,70520.41666666674,71004.96504166668,66959.66666666679,64642.47700000002,77246.32559500003,111257.16910416665,79490.37656250002,77219.35041666673,76751.23079166669,68903.05291666664,75956.5946666667,71973.71941666667,77657.32280000002,85081.65072833333,77845.21988500004,87031.17239000008,75396.23954500002,75090.62404166664,67826.81411916667
77128.07533999997,72151.7304266667,102794.08750000004,72364.02241666666,66135.1666666668,69407.57006666667,72226.96179166666,109395.9131666667,74258.47704166667,79663.75200000001,75615.23786,73431.2463541667,71938.74916666666,75514.93166666667,70764.67291666666,69195.41666666676,76893.16666666667,72204.33480666668,75460.906285,72389.26991666667,104973.65604166668,100550.29929166667,68862.49013,74619.86066666665,71363.1214166667,70394.94098166663,74789.96704166666,104992.9166666665,70901.17916666668,75855.76491666668,117095.47316000002,70520.41666666674,71004.96504166668,66959.66666666679,64642.47700000002,75098.03896666667,108757.11093750001,79490.37656250002,75604.27847999998,75208.41948000004,68903.05291666664,75956.5946666667,71923.06245999997,74199.54883166667,85081.65072833333,77845.21988500004,82409.01410999999,75396.23954500002,75090.62404166664,67826.81411916667
73174.33666666661,72077.18858000007,102794.08750000004,72364.02241666666,66135.1666666668,69407.57006666667,69289.05329999997,104243.00757500001,74258.47704166667,77833.50521916666,75615.23786,70558.90727999996,71938.74916666666,73415.76079166667,70764.67291666666,69195.41666666676,76893.16666666667,72211.77754000002,74387.77074000002,72389.26991666667,104973.65604166668,100550.29929166667,68862.49013,74619.86066666665,70628.15241666662,70394.94098166663,70963.3053541667,104992.9166666665,70901.17916666668,74180.0476666667,116351.38285000001,70520.41666666674,71004.96504166668,66959.66666666679,64642.47700000002,70503.75902666667,108757.11093750001,74830.03522666669,75092.02764,68909.50954166669,68903.05291666664,72348.75313999997,71923.06245999997,74199.54883166667,85081.65072833333,77845.21988500004,70078.46111750003,75396.23954500002,75090.62404166664,67826.81411916667
73174.33666666661,72077.18858000007,102794.08750000004,70932.40833333333,66135.1666666668,69407.57006666667,69289.05329999997,99902.00000000009,74258.47704166667,73679.75879166667,73462.75427999998,70558.90727999996,71938.74916666666,71688.59229166666,70764.67291666666,69195.41666666676,73471.9166666667,72211.77754000002,74387.77074000002,71647.05785416668,104973.65604166668,100377.1862916666,70630.4052916667,74431.76030666668,70628.15241666662,69737.30991666668,70963.3053541667,104992.9166666665,70901.17916666668,74180.0476666667,116351.38285000001,70520.41666666674,71004.96504166668,66959.66666666679,68177.41666666677,70503.75902666667,108757.11093750001,74830.03522666669,75092.02764,68909.50954166669,68903.05291666664,72348.75313999997,71923.06245999997,73889.60846499998,85081.65072833333,77290.36661333332,70078.46111750003,75396.23954500002,73003.67633333334,67826.81411916667
