Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7,Test 8,Test 9,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20,Test 21,Test 22,Test 23,Test 24,Test 25,Test 26,Test 27,Test 28,Test 29,Test 30,Test 31,Test 32,Test 33,Test 34,Test 35,Test 36,Test 37,Test 38,Test 39,Test 40,Test 41,Test 42,Test 43,Test 44,Test 45,Test 46,Test 47,Test 48,Test 49,Test 50
104353.24675000002,76594.56000000004,81706.87241666667,85917.17633333331,93590.88424999997,108027.15866666673,109033.85475000004,86624.99454166667,93072.7409583333,86982.58149999999,92649.05937500006,93739.39916666664,94425.55866666662,84497.85960416665,73093.31422916669,85394.24416666674,85657.99199999997,76236.49375,84490.36454166661,70316.91666666674,120469.90204166665,89328.00954166657,100140.66666666653,89616.74166666664,109430.55372916666,75639.78679166664,88940.14700000001,79941.66666666664,100270.29416666666,89120.16666666657,110957.41666666645,105208.55,79276.379,118578.91666666641,128147.44095833336,74138.3419166666,89195.30533333335,99050.62400000003,74891.41241666663,84954.73160416669,103390.37966666666,89834.22766666667,71672.66666666673,76282.73125000001,71736.81666666668,77423.37179166665,117590.21433333338,95951.02245833332,89299.51250000001,71062.66666666676
99722.39160416667,76594.56000000004,75286.6879791667,77528.05566666661,80798.77916666666,91648.82725416667,78732.97691666665,80430.86456000002,73155.72089416663,81068.40204166666,83715.28866666667,84983.4166666666,94425.55866666662,82012.47360416663,73093.31422916669,76865.13954166665,85657.99199999997,76236.49375,84490.36454166661,70316.91666666674,90892.06287499999,74824.48903999996,77120.39694666662,70387.89178666666,85977.54390999998,75137.75751166667,81121.41666666664,79941.66666666664,82741.53354166666,89120.16666666657,85005.59454166671,74544.68872416661,79276.379,96228.35804166662,100049.66666666651,74138.3419166666,84783.71993666669,84902.26204166666,74891.41241666663,75638.13804166664,84698.91666666661,87818.27829166668,71672.66666666673,75276.02838666669,71736.81666666668,72171.56800000003,113950.53329166664,89457.86170666669,89299.51250000001,71062.66666666676
74381.83988333332,70482.66666666674,71005.8157916667,72419.42358666669,73746.8428541667,78801.80266666667,78732.97691666665,75183.68994416662,73155.72089416663,72399.88821333334,76822.70073166661,80369.95641666664,76983.80741666669,79863.65061916668,73093.31422916669,76865.13954166665,75018.16770666666,76201.97566666667,78407.54075666664,70316.91666666674,74531.27783166667,74824.48903999996,74176.64316666666,70387.89178666666,75677.33770666672,72659.84414666671,77265.3762966667,75814.43832916669,75429.37348833334,70026.53109666663,76707.43304166669,74544.68872416661,75114.85041666665,86414.75816666664,95174.41666666654,74012.87860999999,74483.45153916668,72567.60002666668,74288.77916666663,74278.99366666669,77764.81227166668,75634.49485416668,71672.66666666673,72977.22067166664,71736.81666666668,70957.31611666665,87722.41666666658,75960.68066666667,89299.51250000001,71062.66666666676
74381.83988333332,70482.66666666674,71005.8157916667,71796.30893416671,73451.70826416665,78801.80266666667,76389.78728000002,75183.68994416662,72215.29188666667,71195.81382000001,74910.34669666665,77909.31227916668,76561.75479166665,77411.8300416667,72595.06233999996,72896.01704166665,74776.13804166668,72842.77216666666,77086.10184,70316.91666666674,74531.27783166667,74735.12554166668,74176.64316666666,70387.89178666666,74742.49428000003,71584.16666666674,72513.58366666672,70645.40460333331,74724.82472916668,70026.53109666663,76489.25116666668,69094.71954166667,75114.85041666665,73674.80819916667,87978.89772000004,69496.8171516667,74483.45153916668,72567.60002666668,74288.77916666663,69286.66162666664,70267.66666666674,75152.34529166672,71672.66666666673,72977.22067166664,71736.81666666668,70957.31611666665,85831.75391666667,75372.97116000002,89299.51250000001,71062.66666666676
66532.3572275,70482.66666666674,71005.8157916667,71796.30893416671,73451.70826416665,73106.55185416668,70430.13268666668,74151.14035249998,72215.29188666667,71069.64966666666,72881.86938666669,69852.73094249998,76072.5791666667,72945.06804166669,70151.54041666663,72896.01704166665,74776.13804166668,72121.20053,74023.92194000003,70316.91666666674,74531.27783166667,74735.12554166668,72992.6518,70387.89178666666,68448.17591666669,71584.16666666674,71708.75733333331,70645.40460333331,72127.80004166669,69433.59772416664,75255.39329166671,69094.71954166667,75114.85041666665,73674.80819916667,76696.53266666668,69373.7659166666,74483.45153916668,72567.60002666668,72120.86508249996,69286.66162666664,70267.66666666674,71401.69980999998,71672.66666666673,72977.22067166664,71736.81666666668,70957.31611666665,77920.42768666672,73210.15046666667,78970.13494666666,71062.66666666676
66532.3572275,69645.67005999999,71005.8157916667,67410.69547916665,73042.45512416665,73106.55185416668,70430.13268666668,73003.14363666675,72215.29188666667,70686.70835416665,72881.86938666669,69852.73094249998,76072.5791666667,70463.22597999996,70151.54041666663,72896.01704166665,69915.0054791667,68022.3842916667,74023.92194000003,70316.91666666674,74531.27783166667,73752.48441666672,72876.46455499998,70387.89178666666,68448.17591666669,71584.16666666674,71708.75733333331,70645.40460333331,72127.80004166669,68026.88592000002,66473.73710250002,68967.08897916667,73353.80991666664,73674.80819916667,72800.83884,65175.41728666666,72210.62672916664,72567.60002666668,72120.86508249996,69286.66162666664,69968.32889333332,71401.69980999998,71672.66666666673,72977.22067166664,70841.26654166669,70957.31611666665,75921.00466666663,73210.15046666667,75868.01126,71062.66666666676
66532.3572275,69645.67005999999,71005.8157916667,67410.69547916665,70081.70678750004,73106.55185416668,64840.89129666665,69293.88329166666,71319.09866666669,70237.66666666674,71826.39377666666,69852.73094249998,73252.63129166668,70463.22597999996,70151.54041666663,71695.70454166667,69915.0054791667,68022.3842916667,74023.92194000003,70316.91666666674,69799.77567500004,70546.24766666665,72876.46455499998,67654.77521999997,68448.17591666669,71377.80154666663,71708.75733333331,70628.1782,70284.79304166665,68026.88592000002,66473.73710250002,68967.08897916667,73353.80991666664,73674.80819916667,69960.38223999999,65175.41728666666,72210.62672916664,72443.31667999999,69857.3869166667,69286.66162666664,68997.41136750001,69411.12083333335,71672.66666666673,72977.22067166664,70841.26654166669,67835.37938666667,75473.50574916667,73210.15046666667,75868.01126,68501.08493916666
66532.3572275,69645.67005999999,71005.8157916667,67410.69547916665,70081.70678750004,70984.66666666674,64840.89129666665,69293.88329166666,68814.06518666666,68933.30341000002,71826.39377666666,69852.73094249998,72835.1515416667,70463.22597999996,68666.03454166667,70479.55329166664,69915.0054791667,68022.3842916667,73466.42986666666,70316.91666666674,69799.77567500004,70546.24766666665,72876.46455499998,67654.77521999997,68448.17591666669,68646.76185166668,71708.75733333331,69583.03242666664,70284.79304166665,67998.91497833331,66473.73710250002,68967.08897916667,71722.26491666664,66699.9378541667,69960.38223999999,65175.41728666666,72210.62672916664,72443.31667999999,69857.3869166667,69286.66162666664,68997.41136750001,68092.14341666669,69379.6654233333,71952.2306666667,70841.26654166669,67568.7140625,67688.78566000004,70429.66666666674,75868.01126,68501.08493916666
65435.66527999997,69645.67005999999,71005.8157916667,67410.69547916665,70081.70678750004,70304.93290666664,64840.89129666665,69293.88329166666,68422.952,68933.30341000002,71826.39377666666,69493.12440749998,72312.49041666664,70463.22597999996,64101.12060333335,70054.4107916667,69131.96322916668,68022.3842916667,66799.49204166672,67564.58836666668,69799.77567500004,70546.24766666665,72876.46455499998,67654.77521999997,66067.32579166668,68646.76185166668,71708.75733333331,69583.03242666664,67454.33066666669,67998.91497833331,66473.73710250002,68967.08897916667,71332.25916666666,66699.9378541667,69960.38223999999,65175.41728666666,72210.62672916664,72359.57725999999,68767.12654166669,69286.66162666664,68997.41136750001,68092.14341666669,66295.34997916667,69104.70804166663,70841.26654166669,67568.7140625,67688.78566000004,70429.66666666674,74691.40474666671,65015.4166666668
65435.66527999997,68528.41666666676,70871.77872916666,67410.69547916665,70081.70678750004,70304.93290666664,64840.89129666665,68046.66666666677,68422.952,68933.30341000002,71826.39377666666,69493.12440749998,72050.99791666667,69467.05954166666,64101.12060333335,70054.4107916667,68760.56385333335,68022.3842916667,66799.49204166672,67564.58836666668,69799.77567500004,70546.24766666665,69155.26218666667,67654.77521999997,66067.32579166668,68646.76185166668,68010.35266666664,69002.54341833331,67454.33066666669,66059.12487999999,66473.73710250002,68967.08897916667,71332.25916666666,66699.9378541667,69960.38223999999,65175.41728666666,72210.62672916664,70082.57391666666,68767.12654166669,69286.66162666664,68997.41136750001,68092.14341666669,66295.34997916667,66599.42941666668,70841.26654166669,67568.7140625,67688.78566000004,70429.66666666674,74257.63354999998,65015.4166666668
