Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7,Test 8,Test 9,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20,Test 21,Test 22,Test 23,Test 24,Test 25,Test 26,Test 27,Test 28,Test 29,Test 30,Test 31,Test 32,Test 33,Test 34,Test 35,Test 36,Test 37,Test 38,Test 39,Test 40,Test 41,Test 42,Test 43,Test 44,Test 45,Test 46,Test 47,Test 48,Test 49,Test 50
81648.10354166661,88628.98641666667,99860.99375000001,95094.24066666668,95497.29599999999,125358.00166666669,99797.70641666665,102025.52822916665,174940.8332291667,84016.76966666666,131974.21095833334,121881.75774999996,107663.24531250002,126345.08800000003,92904.2596666667,93110.38916666669,161854.5529999999,112665.31779166662,116010.08972916669,83363.23179166664,96511.89685416668,96522.2354791667,122846.44531249999,129446.18927083333,97011.2870416667,104007.12000000004,130010.80625,139127.72904166667,135837.92593749997,96393.03141666666,84895.82666666672,154839.99166666655,89878.28766666669,111334.93750000003,92926.28241666663,69772.90050000005,140206.79829166655,111891.66666666664,112411.40000000002,94483.12472916668,125196.04,147810.13620833334,88926.10791666668,124309.95766666664,124725.01533333329,92745.59274999994,75478.08560416658,109662.04000000001,78079.66541666666,87018.36910416666
76550.49327999998,88628.98641666667,99860.99375000001,81559.16091666672,81003.49291666671,125352.02594666666,99797.70641666665,102025.52822916665,150229.7372000001,84016.76966666666,131974.21095833334,110589.20991666667,82633.31907416668,112950.61341666663,92904.2596666667,86794.33866666665,136893.36716666666,112665.31779166662,97876.18991666668,83363.23179166664,85132.86035416665,96522.2354791667,122112.8558916667,94380.25541666667,76210.24391666672,94685.78641666673,129776.39004166666,109761.54152666662,123070.8875416666,84297.27836166671,82189.76799999994,114412.37741999995,89878.28766666669,111334.93750000003,88780.25410416664,69772.90050000005,133836.41666666642,111891.66666666664,74851.4166666667,93403.6155416667,75963.04654166667,141596.61618666668,88926.10791666668,124309.95766666664,121999.91178000001,92745.59274999994,75478.08560416658,109662.04000000001,78079.66541666666,81327.62566666667
76550.49327999998,76932.64916666666,85783.56706249998,81559.16091666672,81003.49291666671,110176.72076000005,78300.94079166665,82478.939095,133201.99791666662,79571.39891666666,131974.21095833334,99797.33491666669,82633.31907416668,106096.56461666661,91099.05104166667,82161.66532666671,136893.36716666666,112665.31779166662,85229.91847916668,83363.23179166664,72263.58950666667,76395.88006666668,73452.05292666667,94380.25541666667,76210.24391666672,83940.0181175,94527.21679166667,87523.89699,112477.76943999999,75109.3920416667,74797.14160416665,107790.64510000002,89878.28766666669,111334.93750000003,87356.26979166664,69772.90050000005,121424.34166666665,93400.28226499994,74851.4166666667,80310.81279166666,75963.04654166667,136431.7147916667,86412.68381999998,110512.41456416664,119163.03529166665,92745.59274999994,75478.08560416658,88493.40494500003,77261.48124999994,80093.46335833329
76550.49327999998,76051.56654166665,84722.65781250001,80410.4133066667,81003.49291666671,101924.8671666666,69303.79516666668,82478.939095,124335.75383999999,71544.50833333335,106638.36615666666,99797.33491666669,69573.08015999998,100170.67499999993,76376.17404166667,81977.776,136893.36716666666,104776.91254166672,83980.99791666665,76301.11800000006,72263.58950666667,76395.88006666668,73452.05292666667,92167.10399999999,76210.24391666672,83940.0181175,94527.21679166667,84204.29115999996,106457.2446533334,75109.3920416667,74797.14160416665,105910.67121999996,85732.58562666668,95772.83141666667,72959.00304166666,69772.90050000005,111795.75160166665,73993.36543666665,72898.04294416665,79061.97449166668,75594.19415666664,89043.4557316667,86412.68381999998,104060.02816500004,116612.36241000003,92745.59274999994,75478.08560416658,81671.28447916669,75087.65891666664,77557.67504166662
75784.3741,76051.56654166665,81187.18554166665,73613.36397916665,81003.49291666671,96340.18891666668,69303.79516666668,80795.97154166666,82325.49166666673,71544.50833333335,104800.8541666667,89860.50391666668,69573.08015999998,100170.67499999993,75323.39929166668,79432.67716666666,85001.3694766667,102822.1714166667,83690.10691666667,76301.11800000006,72263.58950666667,76395.88006666668,72900.07209166665,88378.4222066667,71449.47672916664,80296.24391666663,94527.21679166667,78773.72866666669,105698.5464833334,74217.67304166665,74797.14160416665,92319.12493500001,74477.68966666667,74315.92800000006,72959.00304166666,69772.90050000005,89835.28333333334,73993.36543666665,72898.04294416665,77356.12372916668,75203.87591666664,85867.1640833334,83585.66174750001,104060.02816500004,114466.43199999999,92745.59274999994,75478.08560416658,77105.30833333333,72758.98711416664,77557.67504166662
75784.3741,74249.15104166669,80012.96429166666,73613.36397916665,79623.65962666665,96340.18891666668,69303.79516666668,75614.77360416668,82193.05114000001,71544.50833333335,95508.52126666674,87389.87891666667,69573.08015999998,91648.17532499999,74862.68541666672,75849.76738000002,85001.3694766667,102822.1714166667,75046.49954166666,75661.15266666665,72263.58950666667,74551.54300666666,72900.07209166665,88378.4222066667,71449.47672916664,74716.9441041667,94527.21679166667,78773.72866666669,105698.5464833334,74217.67304166665,74380.31012000001,92319.12493500001,69492.81824000004,74315.92800000006,71014.68547666664,69772.90050000005,87148.05575999999,73993.36543666665,72898.04294416665,76553.11150166669,74541.46379166668,85867.1640833334,78277.23612,101671.40491666668,107657.89804166665,92592.5112516667,72547.5375,77105.30833333333,72758.98711416664,76953.94668000002
73743.18328000003,74249.15104166669,75443.6724166667,69428.26198999996,78047.40361,96340.18891666668,69303.79516666668,75614.77360416668,82193.05114000001,71544.50833333335,93750.40271333333,87389.87891666667,69573.08015999998,87913.92390166667,71915.51116666666,75849.76738000002,85001.3694766667,93724.46154166663,75046.49954166666,75661.15266666665,72263.58950666667,74551.54300666666,71921.06970666665,78697.28629166666,71449.47672916664,74716.9441041667,94527.21679166667,78773.72866666669,105492.77835416669,71216.53541666665,68884.67672916669,86428.42789000002,69492.81824000004,74315.92800000006,70808.43145999999,73620.95473416665,86254.06666666665,73993.36543666665,72898.04294416665,76553.11150166669,72106.17129166666,83631.69949999999,74504.16666666672,101671.40491666668,107657.89804166665,92592.5112516667,72547.5375,72383.00129166667,72758.98711416664,70571.2866666667
70881.91478833336,74249.15104166669,75443.6724166667,69428.26198999996,73000.60879,87807.99218666666,69303.79516666668,74361.27435416669,81099.7096,71544.50833333335,89036.14166666666,87389.87891666667,69573.08015999998,87913.92390166667,71915.51116666666,74553.69743999999,77547.09173500005,93724.46154166663,75046.49954166666,73646.55104666666,72263.58950666667,74551.54300666666,71921.06970666665,78697.28629166666,71449.47672916664,72411.08704166666,82367.13222916672,75003.01797916665,105492.77835416669,71216.53541666665,68884.67672916669,73759.25578666666,69492.81824000004,74315.92800000006,68786.79179166666,73620.95473416665,82938.72859416659,73993.36543666665,72898.04294416665,72086.82735416669,69738.58416666664,80179.66054166669,74504.16666666672,101671.40491666668,107657.89804166665,85016.33847999993,72547.5375,72383.00129166667,72758.98711416664,70571.2866666667
68918.05684000002,67929.78641666667,74621.39929166666,69428.26198999996,71280.576345,85383.42802666666,67575.91666666679,74361.27435416669,74757.92540000005,73153.46291666667,89036.14166666666,87389.87891666667,69573.08015999998,87913.92390166667,71915.51116666666,70802.46185916662,74518.99904166666,81458.66529166668,75046.49954166666,72188.26722666668,73501.80836999998,73903.74422666666,70362.46866666667,78697.28629166666,74515.37266666666,72411.08704166666,82367.13222916672,75003.01797916665,104557.93029166665,71009.97482666669,68884.67672916669,73759.25578666666,69492.81824000004,69909.43200000002,68786.79179166666,73620.95473416665,79474.52854166666,69535.33455666665,72498.25185416671,72086.82735416669,69738.58416666664,80179.66054166669,73027.97305333336,100260.49345999995,107657.89804166665,85016.33847999993,72547.5375,72383.00129166667,72210.07216666665,70571.2866666667
68918.05684000002,67929.78641666667,72092.33641666669,68052.31199999999,71280.576345,85040.05212166673,67575.91666666679,74361.27435416669,74757.92540000005,73153.46291666667,89036.14166666666,82677.44291666668,69573.08015999998,84760.16242666665,69246.10879166667,69152.89290666663,73770.68879166667,80444.98991666666,77970.8276666667,72188.26722666668,73501.80836999998,68951.51979166668,69027.40438666666,77995.7800416667,72161.83966666668,72377.51230666664,82367.13222916672,75003.01797916665,87739.99749166665,71009.97482666669,68884.67672916669,73759.25578666666,69492.81824000004,69909.43200000002,68786.79179166666,73973.43066666671,79397.97054166667,69535.33455666665,72054.19978666665,72086.82735416669,69431.70616666669,80179.66054166669,73027.97305333336,100260.49345999995,104257.03399999994,85016.33847999993,72547.5375,72383.00129166667,72210.07216666665,70571.2866666667
