Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7,Test 8,Test 9,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20,Test 21,Test 22,Test 23,Test 24,Test 25,Test 26,Test 27,Test 28,Test 29,Test 30,Test 31,Test 32,Test 33,Test 34,Test 35,Test 36,Test 37,Test 38,Test 39,Test 40,Test 41,Test 42,Test 43,Test 44,Test 45,Test 46,Test 47,Test 48,Test 49,Test 50
99890.19531250004,94104.17291666665,134316.5428333333,131573.34991666666,74940.3183333333,118833.28299999995,102215.22399999999,125244.16754166671,93328.55758333331,121248.55933333338,83351.5028541667,103750.60229166661,108542.10666666667,97888.12091666665,96687.90399999998,85077.312,110600.17287500002,89013.86325000001,98291.58833333332,83233.65500000003,90020.70954166669,91604.41875000004,131464.4166666664,128131.41666666638,96968.89166666665,89655.66666666657,100164.10716666665,107342.98610416669,98863.60716666667,129277.72595833332,131061.59375,101962.37629166665,88249.32800000005,87213.47429166663,96732.9416666667,133928.10416666672,108150.91666666644,82503.86047916666,98514.13079166667,101920.334,88493.81241666661,90789.70833333333,75879.99854166666,125294.87272916663,92353.7745,110236.11085416668,106992.64979166668,95581.16666666654,113577.17299999998,101672.75891666663
78492.66869,94104.17291666665,132624.70641666668,121237.2457916667,74940.3183333333,115227.52904166671,97883.01727666664,91201.24505999996,93328.55758333331,111997.83191666665,73499.20912666664,91009.47141666671,106831.07366666668,84268.11629166665,79013.36895249994,78814.49610416671,88778.6568466667,72480.37879166665,98291.58833333332,83233.65500000003,89956.60054166666,91604.41875000004,127332.97729166671,88582.30241666663,93295.08222499989,81041.75556000006,99363.95320250004,86841.41301333341,98863.60716666667,120601.15013916662,118036.48204166668,101962.37629166665,74698.12172916663,87173.66066666668,93865.1041666667,93446.90422916667,108150.91666666644,82503.86047916666,91322.0166666666,77513.50316666663,81394.68579166666,71667.16666666673,75879.99854166666,124829.48879166665,92353.7745,103308.35459166669,104183.18925000001,92487.02583333335,84497.65603,101672.75891666663
78492.66869,83625.13798666664,100470.58358333333,121237.2457916667,74940.3183333333,109708.90954166668,92693.04072916668,91201.24505999996,73324.22632166669,107004.42671999999,68327.66666666677,86301.01973666667,98333.6972916667,83463.68316666663,79013.36895249994,69542.17247249998,88778.6568466667,72480.37879166665,76608.58215999999,83233.65500000003,77801.31833333337,76210.90941666666,127332.97729166671,81031.23146666665,87598.91240000003,77621.81429166667,78340.30554166668,79899.86610416666,95431.35599999996,102511.96514666665,101193.57779166668,90783.03566666669,74698.12172916663,77570.92916666668,93865.1041666667,93446.90422916667,108150.91666666644,79891.72374666668,82503.57454166666,70070.66666666674,77363.3050416667,71667.16666666673,75879.99854166666,104280.85341666662,78979.51736999997,74734.6666666667,81837.11635416666,83170.94560416667,84497.65603,97504.53485416673
78283.216,83625.13798666664,77092.39785416666,119767.08186000002,74940.3183333333,104433.82654166665,90432.16047916672,86560.15054166662,68060.93995666667,104778.78503999997,68327.66666666677,75253.71440333333,96975.32297916655,76094.00261833331,77647.06978666662,69542.17247249998,81381.68666666666,72480.37879166665,75957.84423999998,80837.1183733333,77801.31833333337,76210.90941666666,105553.05429166666,76178.38579166669,82145.76229166666,77589.56566666669,76567.73797916666,79899.86610416666,91081.57050000003,92973.50735416658,96222.08487666667,90783.03566666669,74698.12172916663,77430.81867,79428.3458333333,85237.37690666663,105125.05282499996,79891.72374666668,74215.71166666667,70070.66666666674,70033.56941666671,71667.16666666673,75879.99854166666,104280.85341666662,77015.31722916671,74734.6666666667,80638.79610416667,81341.71235416668,84497.65603,94064.50104166668
77896.63462666667,80747.46298666667,73626.60511999998,115873.90888583333,73513.04141666666,100133.61118000004,83737.76517916673,79962.48167000007,68060.93995666667,101974.29671999997,68327.66666666677,75253.71440333333,90891.56986666663,76094.00261833331,75636.94580666668,69542.17247249998,79823.87529166664,72480.37879166665,75957.84423999998,80837.1183733333,77801.31833333337,74440.41316666667,101463.56054166668,75897.22229166667,80073.4941066667,77589.56566666669,74442.3419166667,79899.86610416666,91081.57050000003,88405.22166666666,96222.08487666667,79368.85329166669,74698.12172916663,76107.8396041667,79428.3458333333,81660.9583333333,97570.25204166667,78307.41666666666,74215.71166666667,70070.66666666674,70033.56941666671,71667.16666666673,75879.99854166666,104280.85341666662,71551.42991666668,71736.91666666673,80638.79610416667,77189.92979166668,75595.11754166671,94064.50104166668
75926.01911333337,80747.46298666667,73626.60511999998,115645.90566666667,73513.04141666666,100133.61118000004,76895.62395416664,78080.46607999998,68060.93995666667,101974.29671999997,68327.66666666677,74867.58954166663,79958.85416666667,67609.14941666668,68185.16247916665,69542.17247249998,76261.5687291667,71881.15315999996,75957.84423999998,74972.07358,74347.90747916668,74440.41316666667,79388.13541666666,69463.01854166671,79853.53586666667,77589.56566666669,74442.3419166667,75200.48141333337,90960.13721999995,88405.22166666666,92836.46755999995,68932.59908416666,74698.12172916663,76107.8396041667,75597.57083333338,81660.9583333333,97570.25204166667,72991.64485416672,74215.71166666667,70070.66666666674,70033.56941666671,71667.16666666673,74355.64050666663,103224.99191666672,71551.42991666668,71736.91666666673,80046.94685416663,77189.92979166668,75595.11754166671,91333.1001666667
75926.01911333337,80747.46298666667,73626.60511999998,115645.90566666667,73513.04141666666,98757.52492166664,76895.62395416664,78080.46607999998,68060.93995666667,101974.29671999997,68327.66666666677,73031.31722666667,77213.35416666664,67609.14941666668,68185.16247916665,69542.17247249998,76261.5687291667,71881.15315999996,75957.84423999998,74972.07358,74347.90747916668,72124.359975,74477.4096041667,69463.01854166671,75476.67766666668,71698.63579999999,74442.3419166667,75200.48141333337,90784.656,83855.489825,92836.46755999995,68932.59908416666,74698.12172916663,76107.8396041667,75597.57083333338,80394.49698500002,96426.67515999998,72991.64485416672,74215.71166666667,70070.66666666674,70033.56941666671,66017.19641666667,74282.52686000001,101166.28826499997,71551.42991666668,71736.91666666673,80046.94685416663,73762.05999749998,72478.40579166668,91333.1001666667
69744.26966666666,78189.61816666667,73626.60511999998,115645.90566666667,73513.04141666666,97094.61210666662,76895.62395416664,77704.38826666675,68060.93995666667,100230.09366666668,70547.19966666665,71611.6029166667,77213.35416666664,67609.14941666668,68185.16247916665,69542.17247249998,76261.5687291667,71881.15315999996,71053.92999666663,74972.07358,67918.50722916666,72124.359975,74477.4096041667,69463.01854166671,71176.65055999998,71698.63579999999,73987.61541666665,75200.48141333337,90784.656,80056.375,92836.46755999995,68932.59908416666,71655.19672916671,75419.90560999999,75597.57083333338,80394.49698500002,96426.67515999998,71758.01235416668,74215.71166666667,72971.98116666666,68333.59066666667,66017.19641666667,70569.64797,101166.28826499997,70437.82866666667,71736.91666666673,78816.48785416667,73762.05999749998,72478.40579166668,91333.1001666667
69744.26966666666,78189.61816666667,73119.02938,115645.90566666667,70760.78106666666,92431.99386666667,76895.62395416664,76504.68901999998,68060.93995666667,97315.0899166667,70171.13265833333,71611.6029166667,77213.35416666664,67609.14941666668,68185.16247916665,69542.17247249998,76261.5687291667,71881.15315999996,71053.92999666663,74972.07358,67918.50722916666,72124.359975,74324.94210666667,67694.28549500003,71176.65055999998,69881.59866666666,73987.61541666665,75200.48141333337,90784.656,80056.375,92836.46755999995,68932.59908416666,71655.19672916671,75207.63079166666,75597.57083333338,80394.49698500002,96426.67515999998,71758.01235416668,75973.16672916668,70423.3606666667,68333.59066666667,66017.19641666667,64857.74810666667,101166.28826499997,70437.82866666667,71736.91666666673,78816.48785416667,73762.05999749998,72478.40579166668,72458.23916666668
69744.26966666666,77008.06685416671,70995.52704166665,115645.90566666667,70760.78106666666,91639.05162666658,76895.62395416664,76504.68901999998,68060.93995666667,97315.0899166667,70127.91666666676,71611.6029166667,73368.12083333333,67609.14941666668,68646.90976666666,69542.17247249998,76261.5687291667,71881.15315999996,71053.92999666663,74972.07358,67918.50722916666,72124.359975,71643.3379791667,67694.28549500003,66133.68460000002,69881.59866666666,73688.84097916666,75200.48141333337,76772.04166666669,77963.83750000002,90885.14817166665,68080.50697666666,71655.19672916671,75207.63079166666,75597.57083333338,79745.12522666664,96426.67515999998,71758.01235416668,75973.16672916668,70423.3606666667,68333.59066666667,66017.19641666667,64857.74810666667,100754.57083333343,70437.82866666667,69383.19570666668,76608.41176,73762.05999749998,71541.41441666668,72458.23916666668
69744.26966666666,72282.59144999998,68151.05216666668,115645.90566666667,70760.78106666666,88585.17610666658,76895.62395416664,72333.43722916671,68060.93995666667,96302.26190000001,69374.18986666667,71611.6029166667,73368.12083333333,67609.14941666668,68646.90976666666,69261.0041666667,70568.96466666667,71881.15315999996,71053.92999666663,74972.07358,67918.50722916666,67529.30079166664,71643.3379791667,67694.28549500003,66133.68460000002,69372.68791666666,73688.84097916666,74405.58549999997,76772.04166666669,76889.97227499995,90885.14817166665,68080.50697666666,67865.49787666665,73958.44416666668,75597.57083333338,79745.12522666664,96426.67515999998,71758.01235416668,75973.16672916668,70315.33672916668,68333.59066666667,66017.19641666667,64857.74810666667,96432.72812500001,70437.82866666667,69383.19570666668,75246.65194,78703.98154166667,71541.41441666668,72458.23916666668
69744.26966666666,72282.59144999998,68151.05216666668,112723.92000000003,71132.36698666665,88585.17610666658,76496.63778416664,72333.43722916671,69087.16666666677,79943.89651999995,69374.18986666667,67940.68266666666,70405.20516000004,67609.14941666668,68646.90976666666,69261.0041666667,70568.96466666667,71921.71089333337,75834.84427000002,76157.73104166667,74413.19516666664,67529.30079166664,68932.82609,67694.28549500003,66133.68460000002,69372.68791666666,73688.84097916666,71655.58815833331,76772.04166666669,76460.18416666666,90885.14817166665,68080.50697666666,67865.49787666665,73958.44416666668,78573.80066666669,75252.91200000001,87610.059375,71758.01235416668,73667.97891666665,70315.33672916668,68333.59066666667,67915.85204166663,64857.74810666667,96432.72812500001,70437.82866666667,69383.19570666668,75246.65194,78703.98154166667,71541.41441666668,72458.23916666668
72464.70577999996,72282.59144999998,65018.41666666681,112723.92000000003,71132.36698666665,85512.05634666666,76496.63778416664,72333.43722916671,69087.16666666677,79943.89651999995,69374.18986666667,67940.68266666666,70405.20516000004,67609.14941666668,68646.90976666666,69261.0041666667,70568.96466666667,71921.71089333337,74703.39577,72804.23550000001,69113.76829166667,67529.30079166664,68932.82609,67694.28549500003,66133.68460000002,69372.68791666666,73688.84097916666,71655.58815833331,76772.04166666669,71840.61271999998,90885.14817166665,68080.50697666666,67865.49787666665,73958.44416666668,78391.51716000003,75252.91200000001,83873.86005166663,72463.215885,73667.97891666665,70315.33672916668,68333.59066666667,67914.51541666666,64857.74810666667,96432.72812500001,70038.80386916667,69383.19570666668,75246.65194,77660.96250000001,71541.41441666668,72458.23916666668
69504.03741999998,72234.04631999998,65018.41666666681,112723.92000000003,71132.36698666665,85512.05634666666,76496.63778416664,72279.69966666662,69087.16666666677,79943.89651999995,67127.37600000002,67940.68266666666,70405.20516000004,67609.14941666668,68646.90976666666,69261.0041666667,70568.96466666667,70951.075255,74703.39577,72804.23550000001,69113.76829166667,67529.30079166664,68932.82609,67694.28549500003,66133.68460000002,69372.68791666666,73341.67179999998,71655.58815833331,73496.682,70572.68416666669,90885.14817166665,68080.50697666666,67865.49787666665,73335.10379166667,75574.87001999999,75252.91200000001,77922.39375,72463.215885,73667.97891666665,70315.33672916668,71453.11316666665,67914.51541666666,71501.19097916668,84996.86704166669,69911.65392166664,69383.19570666668,75246.65194,77660.96250000001,71541.41441666668,73221.10604166672
69504.03741999998,72234.04631999998,65018.41666666681,112723.92000000003,70313.92741666667,85512.05634666666,76496.63778416664,72279.69966666662,69087.16666666677,77028.23104166663,67127.37600000002,69911.94309250002,70405.20516000004,69702.5654166667,69050.40554166665,69261.0041666667,74274.73541666669,70679.29790666664,71057.41100000002,72804.23550000001,69113.76829166667,67529.30079166664,68932.82609,69413.70554166668,66133.68460000002,69372.68791666666,73341.67179999998,71655.58815833331,73496.682,70572.68416666669,90885.14817166665,68080.50697666666,67865.49787666665,73335.10379166667,75574.87001999999,75252.91200000001,77922.39375,72463.215885,72745.52190749998,70315.33672916668,71453.11316666665,67914.51541666666,68743.54100000001,77616.36252166667,69911.65392166664,69383.19570666668,75246.65194,72726.96250000002,72317.14198000001,66281.24454166665
67654.97491666669,72234.04631999998,65018.41666666681,112723.92000000003,70313.92741666667,85512.05634666666,76496.63778416664,72279.69966666662,69087.16666666677,75372.03366666668,67127.37600000002,69911.94309250002,70405.20516000004,69702.5654166667,69050.40554166665,69261.0041666667,69885.97083333333,70679.29790666664,71057.41100000002,72804.23550000001,69113.76829166667,67622.80982750004,68932.82609,69413.70554166668,69652.46360416664,69372.68791666666,73341.67179999998,71655.58815833331,73496.682,70572.68416666669,90885.14817166665,68080.50697666666,67865.49787666665,68163.03419750002,75574.87001999999,72167.77496999997,76929.108,72463.215885,72745.52190749998,70315.33672916668,74010.49954166665,67914.51541666666,68712.12083333333,77616.36252166667,67574.37610666669,69383.19570666668,74256.53204166667,72726.96250000002,72317.14198000001,66281.24454166665
67654.97491666669,72234.04631999998,65018.41666666681,112723.92000000003,69034.86025333333,85512.05634666666,76920.26997916667,72279.69966666662,70683.97083333333,71105.8662916667,67127.37600000002,67890.25410666667,70405.20516000004,69702.5654166667,69050.40554166665,70235.96866666667,69885.97083333333,70679.29790666664,71057.41100000002,75299.98922916669,73533.82235416667,67622.80982750004,70848.88260000001,71181.86254166668,69652.46360416664,69123.65341666668,70631.87134000001,73031.69186666669,73496.682,70572.68416666669,92018.36237666667,66560.66666666679,71405.28790000001,67086.54704166666,75574.87001999999,72167.77496999997,76929.108,72463.215885,72745.52190749998,73602.03941666668,72842.49726666664,67914.51541666666,68712.12083333333,77616.36252166667,67574.37610666669,67871.66666666676,74256.53204166667,72726.96250000002,72317.14198000001,66281.24454166665
67654.97491666669,72234.04631999998,70159.69835416667,112723.92000000003,69034.86025333333,85512.05634666666,77062.93722916671,72279.69966666662,70683.97083333333,71105.8662916667,67127.37600000002,67890.25410666667,70405.20516000004,69702.5654166667,69050.40554166665,68507.71116666668,69885.97083333333,70357.19547916665,71057.41100000002,75210.78430166669,70063.15247916666,67316.47148,70848.88260000001,71181.86254166668,69202.32191666667,69123.65341666668,70631.87134000001,72307.61695833335,72232.18669166668,70572.68416666669,92283.02704166666,66560.66666666679,71405.28790000001,67086.54704166666,73935.31666666667,72167.77496999997,76754.31641666667,71004.10833333331,69548.12935000005,69947.13643,72842.49726666664,67100.3657916667,68712.12083333333,76957.94748666667,67574.37610666669,67871.66666666676,73224.980665,70799.07079166667,72317.14198000001,66281.24454166665
67654.97491666669,72234.04631999998,70159.69835416667,112595.12266666668,69034.86025333333,84715.93599999997,72153.31641666664,72279.69966666662,70385.14306666666,71105.8662916667,68208.41666666677,67890.25410666667,71583.36929166668,69702.5654166667,69050.40554166665,68507.71116666668,69885.97083333333,70348.50937416665,71696.75749999999,75210.78430166669,68651.76088916668,66936.66666666679,68991.85735416668,71181.86254166668,69202.32191666667,69123.65341666668,70631.87134000001,71876.59981333335,70202.29354666665,70572.68416666669,92283.02704166666,66560.66666666679,70336.98579999997,67086.54704166666,73935.31666666667,72167.77496999997,74430.95425999998,71004.10833333331,69548.12935000005,69947.13643,72842.49726666664,67100.3657916667,68712.12083333333,74648.61291666664,67574.37610666669,67871.66666666676,72409.37654166666,70799.07079166667,72317.14198000001,66281.24454166665
